loss,binary_accuracy,auc,val_loss,val_binary_accuracy,val_auc
0.4904622435569763,0.7850877046585083,0.5279204845428467,0.41629675030708313,0.878947377204895,0.5866968631744385
0.3495253920555115,0.878654956817627,0.5567978620529175,0.3249872624874115,0.8758284449577332,0.5191314816474915
